timestamp,level,request_id,method,endpoint,ip_address,status_code,duration_ms
2020-11-20T17:17:18.679Z,INFO,cf7e6b90-9645-4afa-83b1-263699c7dbd1,DELETE,/api/reports,10.55.255.207,503,3396
2024-08-16T06:55:15.577Z,ERROR,966f6eb7-78ec-4fe7-919c-38698537addc,POST,/api/users,140.118.190.197,500,3141
2026-01-04T22:08:24.390Z,TRACE,92fd79e5-1eb5-459b-87d1-f0c1f076264c,PUT,/api/notifications,219.62.218.25,403,1994
2021-08-13T13:53:48.214Z,ERROR,0d68eae0-91e7-48ee-9935-1fe472c680bd,DELETE,/api/search,184.223.133.93,201,1629
2021-08-23T14:30:50.478Z,WARN,1b817c1f-adef-4cb7-9c19-fe99d442f663,PATCH,/api/reports,61.87.17.40,401,232
2025-01-18T20:00:39.086Z,TRACE,4257392e-cd23-4b7f-ac6c-3cc62edbfec5,GET,/api/orders,65.210.151.184,204,8
2022-01-12T00:04:37.694Z,TRACE,9561d3e3-c60f-44db-953c-817c6498943a,POST,/api/orders,132.125.9.158,301,2838
2025-06-10T10:28:18.741Z,DEBUG,baf32da6-be40-4e43-959d-ecb0bbc8a537,DELETE,/api/products,107.50.113.201,301,3882
2025-08-13T21:37:37.040Z,INFO,565a44b4-7098-44cc-8933-eb5d16cce1be,DELETE,/api/notifications,151.234.235.169,201,3073
2020-09-10T23:46:46.812Z,INFO,3021f2d7-8cbb-438b-90a9-11e8c46a3eef,PATCH,/api/products,14.18.33.155,502,4459
2022-10-29T19:36:26.390Z,INFO,96afce77-33e4-410f-890a-85a5283da437,PATCH,/api/analytics,192.64.131.67,503,2879
2025-09-16T00:19:18.177Z,WARN,050da8ea-c270-47f4-bd0e-eecf2f5be17a,PUT,/api/webhooks,111.171.65.37,200,3224
2022-10-25T00:26:00.121Z,TRACE,c8776f1c-7cfa-4aba-8033-a3ba2f1f762d,DELETE,/api/users,216.93.248.61,502,4569
2023-01-18T09:17:21.896Z,TRACE,0c157e5f-e5f5-4469-ade6-70dbff705d46,PUT,/api/products,115.28.82.7,500,3706
2023-02-11T02:54:34.501Z,ERROR,5a8bb5f8-e8ec-4ffc-a04a-48994922ada6,PATCH,/api/search,209.48.233.89,400,3657
2024-09-19T22:24:19.694Z,ERROR,7dcbb62b-30b8-4866-825c-f109f76f0de6,DELETE,/api/orders,162.30.32.97,400,1741
2022-04-02T10:53:49.614Z,ERROR,d0088f8b-e564-4ac4-b052-2edec18a3496,DELETE,/api/orders,234.237.103.133,401,717
2021-01-06T16:00:13.409Z,TRACE,8d2bc35f-395d-4619-8486-19bcc8d3434b,PUT,/api/settings,226.24.98.94,503,2342
2024-11-26T23:34:08.431Z,DEBUG,08e8a2d1-3ec3-48d6-ac63-9b4f3f1e6cef,GET,/api/products,166.233.141.205,401,930
2023-10-13T12:18:55.677Z,WARN,af9d310b-46e7-444f-acf0-d6b5552ed7eb,DELETE,/api/analytics,3.6.8.107,301,3823
2021-04-08T17:28:31.903Z,WARN,886bd8dd-deee-42f5-9c80-bfd462a83897,GET,/api/analytics,187.53.168.121,502,4033
2024-04-06T10:58:35.793Z,ERROR,7ffadefb-e147-4b4b-a6c1-349debea3ec4,PATCH,/api/settings,200.16.248.221,301,1204
2022-05-11T22:34:26.102Z,WARN,1998db20-7995-4ac3-bc8d-873c3b775578,GET,/api/notifications,47.22.253.152,200,770
2025-03-06T05:12:00.333Z,DEBUG,2eb26a92-a842-4d05-9244-be3149b0fc45,PATCH,/api/analytics,94.206.61.217,401,2888
2020-04-24T00:39:29.817Z,TRACE,ade0ce17-bae5-42fa-b1ba-96e82c2e1417,PATCH,/api/notifications,120.69.219.110,401,4372
2021-10-30T15:03:00.290Z,TRACE,b7bbc828-181d-4354-968e-ea0dbe0f87dc,GET,/api/products,32.245.74.43,201,353
2021-12-02T08:58:17.437Z,TRACE,8639b792-f85e-4e13-a07d-e277aafb0326,DELETE,/api/analytics,24.3.67.63,404,2730
2021-04-11T15:21:53.667Z,INFO,aed95c5b-e02f-4ee6-a683-460bbe23b3a4,PUT,/api/settings,158.232.164.47,503,1121
2021-01-17T19:14:21.430Z,DEBUG,16479742-addf-4172-9ef1-30da589828a0,GET,/api/users,238.210.227.210,200,3654
2021-11-28T08:23:04.241Z,INFO,9827abd8-cfd2-4d1e-9c23-e79fa4eadf2b,PUT,/api/users,95.101.204.126,500,2106
2023-11-14T23:00:09.933Z,TRACE,feb0894e-ba08-467e-8742-364400c526b2,PATCH,/api/analytics,200.224.208.10,200,4462
2025-10-19T08:26:30.932Z,TRACE,69e7b5f8-8868-45f2-98ca-9f8a96054b1b,PUT,/api/auth/login,166.222.223.68,502,1951
2020-04-13T14:22:57.480Z,ERROR,82ed707b-cbbf-4159-9a02-b5aa88aaec47,PUT,/api/notifications,178.212.137.10,301,1385
2023-10-25T10:20:07.020Z,WARN,c3e30af1-5557-48ab-873a-6b385299cd04,PUT,/api/products,30.210.175.228,201,1857
2023-07-30T21:19:53.513Z,ERROR,99b5df8e-5503-45a2-b1f1-5a556234c8f9,GET,/api/reports,7.255.104.202,200,2360
2023-04-05T00:16:34.855Z,ERROR,5bc5f959-9883-41e4-872d-8678b82a4ab9,DELETE,/api/search,216.196.32.233,200,3507
2020-03-08T15:07:20.692Z,DEBUG,018c8c92-e2c1-44bb-b95d-c44b6d38bc32,PUT,/api/users,99.182.169.221,400,4241
2025-03-19T15:03:18.962Z,DEBUG,dc5e35b5-ecb8-4a71-a1fa-07ccf2e5d80f,DELETE,/api/reports,1.15.183.128,201,4716
2026-01-28T21:06:37.028Z,ERROR,e09e3328-82ca-475a-a331-1befb1b55ee2,PATCH,/api/auth/login,2.29.68.120,404,4676
2022-10-01T03:13:48.313Z,TRACE,6d89f691-53db-43cf-97d1-2a72d4a48723,GET,/api/products,180.226.198.3,400,4448
2025-02-20T17:37:47.558Z,ERROR,5414e6d4-2647-4940-a73f-41b0f5d161ce,DELETE,/api/auth/login,199.168.182.123,200,3055
2022-07-14T22:00:06.919Z,DEBUG,2669f63a-33a7-4b7c-b9b1-dc35ef6b3a55,PATCH,/api/orders,114.143.218.226,301,4863
2021-06-29T04:12:41.105Z,ERROR,1051a016-b991-4774-8359-5c67e5e6a5d5,PATCH,/api/settings,141.55.41.248,200,3016
2022-11-15T14:53:23.326Z,INFO,4518e089-6bc3-48e2-a3fe-cd3f893f81bc,DELETE,/api/settings,129.244.28.217,403,2303
2020-09-13T18:52:50.471Z,ERROR,7fa7bfad-b063-4cea-92d6-119d7ff14cb7,DELETE,/api/notifications,224.12.74.135,400,4198
2022-08-18T23:27:04.819Z,INFO,cd63bcda-7bf7-4624-9a7d-dd37b8e9a4fb,DELETE,/api/analytics,214.131.139.41,200,1034
2023-06-18T05:26:01.008Z,INFO,b662e3a0-a407-4de4-a739-5234f972dcf3,GET,/api/notifications,206.12.186.129,500,606
2023-11-30T08:33:07.692Z,ERROR,5c6c9236-fea2-4bc6-a8fb-aa08a603b760,POST,/api/auth/login,55.90.19.60,200,2727
2024-03-21T14:37:56.196Z,ERROR,7e7a004d-8ccd-4456-a47a-d211928fd76e,GET,/api/analytics,75.0.238.33,404,3472
2025-10-29T08:43:00.867Z,TRACE,a2ac546d-cd32-4da3-883b-759976b23255,POST,/api/auth/login,232.75.240.44,301,3693
2026-03-05T14:09:14.696Z,DEBUG,c1364a16-fe9e-40a3-b40a-8281a27ad930,PATCH,/api/notifications,152.9.200.77,204,2044
2023-01-01T11:16:08.901Z,WARN,bff29c82-e94a-4feb-872e-4e686a4a7f07,GET,/api/auth/login,47.31.100.210,404,1073
2024-11-02T03:23:04.510Z,ERROR,3184b7e1-9ea5-4cce-a5ab-65656689cf65,PATCH,/api/reports,42.77.219.50,404,3325
2024-04-09T21:13:13.351Z,WARN,83acc434-9de7-402d-b276-ef140c17f5f1,POST,/api/orders,198.181.50.229,401,2352
2024-08-28T05:27:17.408Z,WARN,33083e5b-c643-42b0-b220-e9ed9c4248bd,DELETE,/api/notifications,47.65.34.5,200,54
2024-08-04T20:46:17.600Z,TRACE,b7154125-127b-489d-b8af-65760d0d75a7,PATCH,/api/reports,7.126.93.104,400,979
2020-03-21T13:07:40.988Z,WARN,a13457f2-e032-47be-9183-3de21fff0db2,DELETE,/api/orders,212.23.114.68,204,1330
2025-02-12T02:28:05.068Z,ERROR,46a8e380-d506-4b52-b8c1-ac55bcaf8aa7,PATCH,/api/settings,200.42.141.243,204,499
2021-09-20T03:19:37.410Z,TRACE,945e6e86-7c05-48cc-ae60-405f87654eda,PUT,/api/analytics,117.50.211.9,403,2910
2022-12-12T11:08:01.185Z,WARN,322570e7-456c-44c5-8c9d-cb53be8017c5,POST,/api/settings,103.62.165.47,401,3151
2025-01-11T17:46:38.282Z,ERROR,14de12c8-9ad2-4508-a908-45868c5c2574,DELETE,/api/search,207.182.103.123,201,4659
2022-03-23T04:57:29.956Z,INFO,710085eb-4ff8-4013-b2d4-ce983efe2a2a,POST,/api/orders,152.66.201.123,200,978
2022-10-27T14:11:48.298Z,WARN,89868bbb-1826-4010-a48c-e22cb90ea613,PUT,/api/orders,2.77.62.67,200,1836
2025-05-22T16:03:24.836Z,ERROR,ded18b17-5199-4196-b996-5f2762e3b22a,GET,/api/search,75.52.12.41,200,3998
2025-01-02T19:57:42.364Z,ERROR,7637ffa8-3594-41f2-ba02-dba03663aa01,PATCH,/api/settings,225.227.211.72,204,4014
2020-08-16T14:34:06.359Z,TRACE,a603b0c2-6621-4023-b6ff-a0b4b91f86c7,PATCH,/api/orders,27.2.145.164,403,3449
2022-01-12T14:30:50.184Z,ERROR,9db75e78-d97a-4ade-98a4-dcefbca80881,PUT,/api/users,2.37.29.206,502,3562
2023-09-20T16:42:23.685Z,TRACE,0ab50916-0cbe-45bc-a11a-37edbb3e3655,POST,/api/analytics,175.215.231.62,204,2213
2021-03-30T13:37:48.429Z,ERROR,5d9bd8ad-f7d7-4f9c-be72-f3aca84aff66,POST,/api/auth/login,98.116.90.181,502,4702
2021-04-25T00:13:51.814Z,DEBUG,e7f4c376-8b77-4195-86d7-b5001280cc33,GET,/api/auth/login,236.93.104.3,204,3340
2022-07-09T14:28:55.412Z,DEBUG,790033c5-e654-4520-9dfb-08e06bb241b6,GET,/api/reports,97.218.61.43,301,2096
2025-11-01T11:14:26.936Z,ERROR,bc476286-9d4b-4e0d-b364-cee0c2862fc2,GET,/api/reports,134.138.191.152,400,1748
2025-04-17T22:51:00.644Z,TRACE,1b23744c-c3fc-474f-b76e-4001a201cc57,PATCH,/api/search,204.13.226.253,301,1456
2023-03-08T06:35:24.859Z,DEBUG,7a775d07-f547-40e7-85fe-297e242b93d0,PATCH,/api/settings,59.239.17.188,204,2639
2025-06-02T16:06:42.380Z,DEBUG,72ac6521-9448-4948-9c19-57f2871643ea,POST,/api/settings,46.239.198.203,401,3949
2026-05-30T16:38:45.136Z,ERROR,bc21e97e-556f-43bb-9a2b-9cb881b7f3bc,POST,/api/settings,134.84.120.220,403,3934
2021-11-23T21:56:01.008Z,DEBUG,0b051089-7356-466e-b6f4-6e7be6fa88d8,PATCH,/api/analytics,45.48.128.177,200,2301
2022-04-20T13:04:29.898Z,ERROR,3e56e0d3-c723-4233-8ec6-f33305c2e614,PATCH,/api/users,9.152.193.251,200,4716
2026-02-12T07:23:20.402Z,TRACE,2cf8d5dd-0a8b-42c1-bf3a-aa096ee1af5c,POST,/api/auth/login,90.84.33.27,404,1450
2020-02-15T20:18:15.673Z,DEBUG,ee28349d-2fd9-4621-abef-c1062b2ed278,DELETE,/api/auth/login,77.167.165.162,502,2096
2021-05-09T10:37:22.760Z,ERROR,714d6d94-76b6-4cc9-8216-29910a60c970,GET,/api/webhooks,149.164.145.182,404,4055
2025-06-08T22:46:51.701Z,DEBUG,b7ab46de-22ff-4cb1-80d9-45b8f2ca79f6,GET,/api/products,205.129.29.41,400,3705
2025-03-15T21:36:06.069Z,TRACE,76f9259a-d3c5-403e-9884-e1d14af8051f,PATCH,/api/products,229.144.249.254,401,1390
2022-01-14T05:20:12.334Z,ERROR,3bf6b36d-fdd0-4365-a0bb-9e0a36b3fabd,PUT,/api/users,96.76.12.64,404,4828
2023-06-17T05:04:06.832Z,TRACE,f1af05a3-dd9b-42cd-9fbb-67ee2bfd6940,PUT,/api/analytics,92.36.38.15,500,1810
2023-12-24T00:35:02.526Z,INFO,9d2fbb71-05ce-4c28-af03-17ef72a8fea8,DELETE,/api/webhooks,254.195.252.229,403,1596
2022-01-08T09:07:18.180Z,ERROR,5abd3f6f-71cb-407c-a471-8b7e58ae6176,GET,/api/search,45.156.125.105,503,4844
2025-08-28T14:02:59.823Z,DEBUG,72bf21b5-ecc9-4d49-bce9-8ec4bf036c93,PATCH,/api/search,180.198.64.188,403,1055
2020-10-30T03:00:29.459Z,DEBUG,7b43b313-0f54-4512-bb8c-4ef9d7bf4c16,GET,/api/users,215.35.34.21,404,384
2023-08-01T15:50:55.925Z,INFO,34d73237-2305-4324-83b1-c899e2f6068a,POST,/api/settings,201.191.22.207,301,1553
2022-11-27T15:24:37.141Z,ERROR,ff97ed6d-8f4a-44b2-9eec-0f4cf1fe9ee8,POST,/api/orders,67.82.187.86,201,2737
2023-11-13T00:53:16.751Z,ERROR,92ef63ce-c572-4494-9fff-88b502f86620,GET,/api/webhooks,136.29.242.250,500,2361
2023-02-13T22:11:49.901Z,DEBUG,d3ef4418-e3d3-4056-9eaa-77ca3d536333,PUT,/api/settings,81.34.102.238,204,2694
2024-03-11T17:24:35.301Z,TRACE,a50d49b4-e81d-4ab1-a9c9-728a6c58f57e,PUT,/api/reports,10.77.191.71,500,1840
2023-08-27T17:12:17.457Z,INFO,a3d24fd9-04f6-43e1-9088-13343c1e8573,DELETE,/api/analytics,249.203.91.11,401,3902
2025-03-04T16:54:13.386Z,ERROR,9ff9ed0c-4909-45e8-86e7-4329f72b061e,DELETE,/api/search,119.236.210.228,500,3192
2024-05-16T18:31:12.694Z,INFO,5a043112-80a7-48b3-905d-41381afc6e4d,GET,/api/auth/login,194.152.133.56,502,1386
2026-04-24T08:17:05.680Z,ERROR,e7c909df-f9c3-4e64-b4de-c56357c4cc82,POST,/api/webhooks,250.104.151.225,201,821
2022-12-02T14:05:23.177Z,ERROR,92dcd765-1e8f-42c3-827f-83207bda0fc4,DELETE,/api/notifications,218.162.93.162,404,459
2023-12-03T08:01:21.843Z,TRACE,415a6c1e-4a5b-4f81-a008-b1f2c75f4d50,GET,/api/reports,35.104.200.215,204,4832
